x_c y_c z_c
0.267366 0.55943 -0.784572
0.607571 -0.174165 -0.774935
-0.729113 -0.584139 -0.356617
0.962855 0.102038 -0.249997
0.0100609 -0.794937 0.606608
0.218592 0.94172 0.255697
0.113787 -0.565175 -0.817086
0.882073 -0.46186 -0.0929112
0.324594 -0.197715 0.924958
-0.771832 0.410609 0.485464
-0.864011 -0.400926 -0.304537
-0.714138 0.561006 0.418662
0.432851 0.768484 -0.471246
0.9016 0.113973 -0.417287
0.495494 0.41664 -0.762166
0.396203 -0.491004 -0.775847
0.184985 -0.919935 0.345686
-0.328869 -0.405574 -0.852851
-0.898931 -0.428621 -0.0905886
0.946193 0.139429 0.292023
0.788226 0.493773 0.367271
-0.218887 -0.162656 -0.962097
0.379165 0.843441 -0.38058
-0.831875 -0.306537 0.462623
-0.548409 -0.306907 0.777853
0.430041 0.178598 0.884968
-0.381347 0.602292 0.701299
0.0127558 0.893611 -0.448661
0.267423 0.425932 0.86433
0.661595 0.599515 -0.450415
-0.205665 0.94609 0.25023
-0.0278024 0.476009 -0.879001
-0.123356 -0.520206 -0.845085
0.900403 0.0699241 0.429402
-0.247549 -0.966625 -0.0660018
-0.415911 0.342297 0.842527
0.455719 0.493427 0.740844
-0.0772255 0.990382 -0.114799
-0.717346 0.392733 0.575479
0.864296 -0.37126 -0.339351
0.20672 0.973367 -0.0991122
-0.732023 0.00830818 -0.68123
-0.778581 -0.514454 -0.359373
0.220508 0.490646 -0.842996
-0.986898 -0.161248 -0.0055572
0.443765 0.235237 0.864717
0.582384 0.584977 0.564474
0.0689144 -0.983636 -0.166468
0.838031 0.45364 -0.303176
0.229566 0.935455 0.268744
-0.272906 -0.70713 -0.652296
-0.696971 0.717022 -0.0105402
0.100648 -0.540596 -0.83524
-0.0863467 -0.0551784 0.994736
0.390804 -0.909565 -0.141297
-0.212943 -0.973108 0.0878389
0.729066 0.208095 -0.652042
0.501715 0.513758 -0.695942
-0.930812 -0.0812954 -0.356343
0.519154 0.145057 0.842281
-0.0613946 0.943222 -0.326441
0.666214 -0.744618 0.0412648
-0.900626 0.32038 -0.293649
-0.680766 -0.0748718 0.728664
-0.547211 -0.709727 -0.443675
-0.460037 -0.880702 -0.112826
-0.515961 0.548661 0.657842
-0.360012 -0.757147 -0.545087
-0.212998 -0.0137016 -0.976957
0.48196 -0.80903 0.33643
0.965726 0.241568 -0.0949595
-0.685771 -0.535343 -0.493079
0.503179 -0.102776 -0.858049
0.961814 -0.0954203 -0.256531
0.661786 -0.118714 -0.740234
0.555868 -0.136105 0.820053
0.103686 0.819539 -0.563565
0.959054 0.0951462 0.266762
0.202178 0.703203 0.681637
0.155167 -0.715822 0.680824
0.067346 -0.468251 -0.881025
0.168724 0.347488 0.922379
0.995545 0.0745367 0.0577405
-0.573669 -0.812047 0.107158
0.770454 0.323575 -0.549271
0.775424 -0.473245 0.41804
0.0683102 0.680004 -0.730019
-0.750943 0.0304408 -0.659665
0.983215 0.181198 0.021366
0.51876 0.10226 0.848782
-0.387525 -0.632438 0.670706
-0.0286512 -0.998467 0.0473481
0.942369 0.333832 0.0222808
-0.964618 -0.0707019 0.253996
-0.42383 -0.0485744 0.904438
-0.969917 0.224585 -0.0939284
-0.104709 -0.128475 0.986169
-0.092707 -0.699374 0.708718
-0.231315 0.639161 -0.733462
-0.242478 0.4535 -0.857638
0.311313 -0.942913 -0.118317
0.384983 -0.922777 -0.0164344
0.69901 0.714516 0.0291996
-0.101647 -0.604989 -0.789719
0.205911 0.722944 -0.65951
-0.450176 -0.724774 -0.521579
0.999964 0.00705828 0.00462774
-0.0782643 0.649703 -0.756149
0.110292 -0.554494 -0.824847
0.596077 -0.682054 0.423667
0.427474 0.862855 -0.269716
-0.696495 -0.567952 0.438549
0.597354 -0.0203794 0.801718
-0.587334 0.29277 -0.754536
0.268604 0.940104 -0.209895
0.919651 0.0214515 -0.392149
0.81259 0.564629 -0.144536
0.3043 0.504324 -0.80812
-0.403739 0.873891 -0.270757
-0.888235 -0.0463865 0.457042
0.448943 0.0923771 0.888772
-0.644242 0.741947 0.185653
0.883901 0.300409 -0.358432
0.0554206 0.841692 -0.537106
0.944848 -0.283598 -0.163813
-0.405052 -0.786797 0.465707
0.703774 0.658976 -0.265431
-0.686169 -0.648865 -0.328856
0.673539 0.697513 -0.244582
0.929532 0.113564 -0.350819
0.588467 0.808497 -0.00625494
-0.777808 0.449962 0.438804
-0.726065 -0.558482 -0.401159
0.984099 -0.00532107 -0.177543
-0.740627 0.479089 -0.471112
0.821497 -0.119941 0.557456
0.794268 0.0558593 -0.604994
0.665216 -0.175865 -0.725644
-0.186427 0.778757 -0.598984
0.307113 0.944919 -0.113183
0.338512 0.576989 0.743299
-0.738467 0.0240498 -0.673861
-0.0046809 -0.992394 -0.123014
-0.714073 0.586514 0.382233
-0.562111 0.826544 0.0292519
-0.186229 0.422341 0.8871
-0.399183 -0.83565 0.377282
0.506764 0.84303 0.180251
0.0304069 -0.994277 -0.102413
-0.085042 0.316063 -0.944919
0.433842 0.354796 -0.828192
0.436355 -0.637867 -0.634602
-0.260347 0.814769 -0.518046
-0.586105 0.794435 0.159229
-0.83772 0.214574 0.502178
0.553946 0.679242 -0.481429
-0.194207 -0.869583 0.453992
-0.266624 0.904207 -0.333649
-0.946672 -0.0964333 -0.30743
0.666864 0.668317 -0.329613
-0.624366 -0.556503 -0.548153
0.548061 0.594504 0.588383
0.828545 0.0587348 -0.556833
-0.812816 0.13673 0.566246
-0.329676 0.540316 0.774191
-0.288194 0.883035 0.370397
0.887951 0.160162 0.43115
0.119623 0.410841 -0.903825
-0.627138 -0.76167 -0.162962
0.1463 0.725327 -0.672679
-0.43563 0.387565 -0.812416
-0.768781 -0.462721 0.441435
-0.56237 0.180831 0.806871
-0.498904 0.852068 -0.158352
-0.297333 -0.69937 0.64998
0.808758 0.545884 0.218907
-0.439242 -0.643575 0.626799
0.65186 -0.204904 0.730132
-0.720872 -0.525592 -0.451771
0.460461 -0.166598 -0.871906
-0.85582 -0.067128 -0.512899
-0.239316 0.963721 0.118194
-0.146141 0.931415 -0.333329
-0.186397 0.106565 0.976678
0.920864 0.137817 0.364715
-0.539276 -0.256089 -0.802247
0.836103 -0.539499 -0.0993618
-0.727559 -0.080695 -0.681283
-0.470404 0.278009 0.837515
-0.0618297 -0.830201 -0.554025
-0.305859 -0.934449 -0.182362
0.905233 0.288383 0.312072
0.348529 0.487552 0.800512
0.99952 -0.0305711 -0.00495385
0.0873113 0.484706 -0.870309
-0.0598621 0.0583852 -0.996498
0.586252 0.505733 -0.632885
-0.329632 -0.633825 -0.699721
-0.47604 -0.158853 -0.864957
-0.661869 -0.573112 0.48319
0.391756 0.10696 -0.913831
-0.438824 -0.35958 -0.82349
0.296085 -0.297177 0.907755
0.591402 0.0410692 0.80533
-0.421168 0.352478 -0.83569
-0.677735 -0.50934 -0.530328
0.963915 0.265328 -0.021641
-0.957954 -0.285835 0.0249704
-0.693665 0.669838 -0.26485
0.547203 -0.733904 -0.402435
-0.510857 -0.504479 0.696079
-0.152314 0.447031 -0.881456
-0.876191 -0.481919 0.00657305
0.274151 0.375937 -0.885163
0.783366 -0.540996 -0.306041
0.208544 -0.973982 0.08871
-0.757823 0.347934 0.551948
0.237907 -0.555396 -0.796829
-0.545089 0.798432 0.255701
0.839441 -0.294253 -0.456896
0.903683 -0.40463 -0.140112
0.396086 -0.252362 -0.882853
0.723508 0.178223 -0.666912
0.897886 -0.44014 0.00878731
0.80093 -0.580268 -0.147648
-0.662913 0.647777 0.375408
-0.049813 0.222538 0.973651
-0.2168 0.342159 0.914289
-0.713072 0.625362 0.31694
0.588064 -0.78597 -0.190872
0.192793 -0.818848 0.540665
0.792591 -0.245098 -0.558325
0.0457636 -0.844779 0.533155
-0.148091 -0.378847 -0.913534
0.238325 -0.177841 0.954764
-0.487737 -0.76981 0.41171
0.965083 0.193804 -0.176226
0.846353 0.417025 0.331326
-0.352542 0.0515247 0.934376
0.345251 0.891459 0.293431
-0.729968 -0.677962 -0.086682
0.990624 0.124322 -0.056638
-0.300256 0.742354 0.598963
0.611839 -0.0395759 0.789991
-0.073302 0.229966 0.970434
0.610158 0.502444 -0.612582
-0.600434 -0.498185 0.625532
-0.907968 0.406425 -0.102045
-0.0126152 -0.653483 0.756836
0.800437 0.594771 -0.0744822
-0.0704557 0.688691 -0.721623
0.803382 -0.518434 -0.292922
0.691318 -0.265789 0.67189
-0.844263 0.531101 0.0717752
-0.139465 0.00344782 0.990221
-0.882328 0.00072708 -0.470634
0.583673 -0.639079 0.500903
-0.133548 0.946492 -0.293799
0.960255 0.12047 -0.251788
0.894514 -0.104287 0.434706
-0.537313 0.802728 -0.258694
0.518266 -0.808432 -0.278996
-0.715937 0.323513 -0.618687
-0.432971 -0.600785 -0.672007
0.248664 0.857089 0.451181
-0.292374 -0.282396 0.913657
0.264087 0.255019 -0.930174
0.393251 0.0214092 0.919182
-0.302382 0.447758 -0.841474
-0.491116 0.62513 -0.606644
-0.684841 -0.706395 0.178884
-0.909934 -0.404753 0.0905246
0.221667 -0.791662 0.569329
-0.710316 0.465912 0.527615
0.0161915 0.422885 -0.906039
0.28717 -0.93246 0.219206
0.26795 -0.927009 0.262405
0.460698 0.647333 0.607221
0.784364 -0.187422 -0.591309
-0.97916 -0.163134 0.120969
0.855193 0.226578 0.466162
0.517332 -0.837001 -0.178318
-0.233486 0.970896 -0.0533391
-0.967862 -0.123729 -0.218941
-0.431227 0.29226 -0.853596
-0.218666 -0.747105 -0.62771
-0.410411 0.221176 -0.884671
-0.442694 -0.715981 -0.539809
-0.00731201 -0.739748 -0.672844
0.169642 0.495274 0.852012
0.698079 -0.531405 0.479889
-0.979576 0.0897813 -0.179919
0.858693 0.424355 -0.287347
0.285939 0.679447 -0.675715
-0.633719 -0.150635 0.758755
0.823993 -0.47567 0.307852
-0.356076 0.576744 0.735239
0.879676 0.130111 0.45743
0.50085 0.814277 0.293434
-0.538412 0.801259 0.260951
0.269988 -0.433939 -0.859537
-0.0984827 -0.363136 0.926517
-0.912295 -0.394515 0.10989
-0.730497 0.0792902 -0.678298
0.60414 -0.343318 0.71913
0.203062 -0.976205 0.0760886
0.365038 -0.608997 0.70418
-0.477349 0.454376 -0.752117
0.754029 -0.655014 -0.0489516
0.235489 -0.944542 0.228878
0.0880715 0.832502 -0.546976
0.558906 0.402062 0.725238
0.523474 -0.118563 0.843752
0.566742 0.563081 -0.601451
-0.19141 -0.303538 0.933395
-0.812557 -0.557715 0.169429
-0.785208 -0.471857 0.400998
-0.316384 0.752816 0.577207
0.782835 -0.507649 0.359809
-0.438941 -0.453155 0.775874
0.535676 -0.340961 0.772526
-0.183331 0.176831 0.967016
-0.539973 -0.254827 0.80218
0.492226 -0.744399 0.451202
-0.900722 0.196986 -0.387165
0.987287 0.148498 -0.0566819
0.218408 -0.968653 -0.118361
0.281848 -0.94892 0.141821
-0.261597 -0.843215 0.469633
-0.7046 0.0835757 -0.704666
-0.869202 0.328261 0.369773
0.704643 0.707551 0.0533884
0.272431 0.896943 -0.348244
-0.38246 0.459384 -0.80168
-0.264859 0.647845 0.714246
0.389546 -0.225396 -0.893001
-0.36681 -0.085357 -0.926372
0.995574 -0.0554843 -0.0758544
0.513823 -0.829486 0.218949
-0.39325 -0.631186 0.66855
-0.0278692 0.948165 -0.316554
0.53187 0.505752 0.679212
-0.939049 0.199984 -0.279632
-0.0955997 -0.676069 -0.73061
-0.539584 0.647655 -0.537952
0.0634089 0.274516 -0.95949
-0.0979646 -0.852929 -0.512753
0.946158 0.320009 0.0487832
-0.74572 -0.286819 -0.601362
0.958528 0.204079 -0.198935
-0.0750677 -0.526934 -0.846585
-0.279204 0.807689 0.51931
-0.767113 -0.0447067 0.639952
0.24441 -0.404911 0.881085
-0.744311 -0.614154 0.262327
0.391191 0.87001 -0.300088
0.789795 -0.609825 0.0658619
0.504545 -0.417835 -0.755545
-0.0951722 -0.0702014 -0.992982
0.327077 0.846647 -0.419773
0.608713 -0.724391 0.323613
-0.267335 -0.958101 0.102828
-0.796261 -0.0287948 0.604267
0.413663 0.834509 0.363974
0.941885 -0.31166 -0.12538
-0.571054 0.560434 -0.599843
-0.437332 0.19659 -0.877549
-0.723505 -0.637106 0.265776
-0.151757 0.823827 -0.546149
-0.681422 -0.640052 -0.354962
-0.943039 -0.243064 0.227148
0.536293 -0.799728 0.26986
0.643543 -0.684254 -0.343
0.502813 0.817634 0.280453
0.682595 -0.730578 0.017905
-0.569374 -0.808788 -0.147227
0.0435724 -0.505383 0.861794
0.545125 0.492225 -0.678641
-0.378306 0.518537 0.766814
-0.613271 -0.787147 0.065566
0.116886 0.920243 -0.373484
0.0574406 0.118706 -0.991267
0.450814 -0.88167 -0.13937
0.554633 -0.585644 0.591104
-0.0419041 -0.996159 -0.0768797
-0.642558 0.604951 0.470269
-0.715648 0.387352 0.581212
0.366402 0.863768 -0.345912
-0.507444 -0.662296 -0.551239
-0.283438 0.629398 -0.723548
0.814859 0.404698 -0.414999
0.517807 -0.772572 0.367435
0.228685 0.947172 -0.224876
-0.446545 0.711431 -0.542645
0.101439 -0.979463 0.174249
-0.186771 -0.969057 -0.161383
0.604532 0.241109 0.759215
0.579752 0.0986372 0.808801
-0.165276 -0.470853 0.866592
-0.842006 0.532048 -0.089168
0.839457 0.279947 -0.46577
0.880722 0.332379 -0.33742
-0.404066 -0.68726 0.603659
0.959436 -0.111948 -0.258748
-0.254054 -0.495474 -0.83064
-0.935808 0.340249 -0.0921683
-0.861801 -0.113561 0.494371
-0.629543 0.705462 -0.325576
0.0628203 -0.335741 0.939857
-0.603458 0.772048 -0.199449
0.185681 0.909414 -0.37214
0.766117 0.211444 -0.606924
0.683645 -0.71486 -0.146988
0.460647 -0.701253 0.544104
-0.741674 0.566069 -0.359841
-0.806047 -0.476075 -0.351626
0.0341485 0.264387 0.963812
-0.994227 0.10666 0.0116589
-0.33169 0.37337 0.866358
-0.809901 -0.505224 -0.29801
0.15874 0.115281 0.980567
0.214208 0.620062 -0.754744
-0.284255 -0.874292 -0.393462
-0.15602 0.977125 -0.144514
0.226664 0.497528 -0.83731
-0.801238 0.584758 0.126792
-0.247487 -0.962937 -0.10725
0.0415867 0.582662 -0.81165
-0.477206 -0.669149 0.56966
-0.349419 -0.919066 0.182275
0.184094 -0.508087 0.841402
0.0241384 0.988101 0.151901
0.255292 -0.315279 0.914016
0.505477 -0.158302 0.848194
0.973328 -0.223663 -0.051063
0.515216 0.737287 0.43699
-0.657746 -0.100713 0.746476
0.614743 -0.489495 -0.618454
-0.610013 0.4376 -0.660598
-0.323142 -0.507755 -0.798601
-0.315995 0.45078 -0.834832
0.633292 -0.711772 0.303845
0.195686 0.464527 0.863667
0.0396384 0.521791 -0.852152
0.152334 0.223302 0.962772
0.166213 0.417925 0.893147
-0.988338 -0.152088 0.00755648
0.17389 -0.978268 0.112933
-0.988696 -0.136229 -0.0626214
0.788895 0.386973 -0.477386
0.867682 0.444835 -0.221921
0.0241777 -0.216477 0.975988
-0.371643 -0.842746 0.389437
0.185156 -0.107184 -0.976846
0.946335 -0.283965 0.154319
-0.363116 -0.903637 0.227125
0.283932 -0.774396 0.565415
-0.419534 0.338455 0.842282
-0.796396 -0.188721 -0.574576
0.402637 0.914675 0.0354002
-0.579899 -0.649488 -0.491816
-0.186056 0.770333 -0.609893
0.313441 0.949083 -0.0315595
0.357634 -0.216102 0.908514
-0.0615077 0.853887 0.51681
0.40032 0.184222 -0.897667
-0.190358 0.000979431 0.981714
0.204074 0.978955 -0.000426805
-0.755678 0.637244 -0.151228
0.902817 -0.139135 -0.406894
-0.0325936 -0.726874 0.685997
0.672415 0.738237 -0.0535191
0.592125 -0.51139 0.62279
0.693371 0.213212 0.688315
-0.994837 0.000716812 -0.10148
-0.241783 0.956128 0.165411
-0.160659 -0.466286 0.869923
0.08526 -0.944031 -0.318646
-0.344474 0.270333 -0.899032
0.846014 0.448141 0.288842
0.0456657 -0.941587 -0.33366
0.25843 0.962338 0.084377
0.739601 -0.179273 0.648731
-0.649547 0.384964 0.655661
-0.88897 -0.429886 0.15789
-0.10194 0.787602 -0.607694
-0.267623 -0.466254 -0.843199
0.489679 -0.807775 0.328199
-0.315037 -0.813479 -0.488881
0.846574 0.292698 -0.444567
-0.0201517 0.99902 -0.0394119
-0.471411 -0.0309727 -0.88137
-0.630929 0.512345 -0.582608
0.166824 0.671429 -0.722048
0.802835 -0.40601 -0.43659
-0.554406 0.00307006 0.832241
-0.715742 0.151343 -0.681769
-0.374038 -0.114874 0.920271
-0.683421 -0.720881 -0.115177
0.556124 0.816045 -0.157471
0.352186 -0.92293 0.15545
0.653544 0.662485 0.366051
-0.204881 -0.667239 0.716112
0.537139 0.830984 -0.14473
-0.452039 0.884697 -0.113889
0.40813 -0.0922274 -0.908253
0.990712 -0.119056 -0.0656911
-0.418156 0.27864 -0.864584
0.652681 0.577337 -0.4906
0.457883 -0.88398 -0.0944577
0.68068 0.337881 0.650008
0.461824 -0.786176 -0.410665
-0.601242 0.240209 0.762107
-0.274452 -0.449736 -0.849949
0.790956 -0.420074 -0.44489
-0.283335 0.950132 0.130274
0.57038 0.744872 0.346168
0.12876 0.167971 -0.977347
0.0635564 0.936314 0.345364
0.531976 -0.839659 0.109425
-0.561103 0.669023 -0.487412
0.00567359 -0.98367 0.179895
0.26907 0.903945 0.332391
0.938544 0.31476 -0.14164
-0.802517 0.204017 0.560663
0.385074 -0.892882 -0.23341
-0.700597 -0.396259 -0.593416
-0.905661 -0.25559 0.338308
0.874708 0.271158 0.401696
-0.939841 -0.336702 -0.0577182
-0.361624 -0.844114 -0.395852
0.861079 -0.0325723 -0.507427
-0.699598 -0.572978 0.426917
-0.927426 0.370507 0.0510394
-0.588595 0.807847 -0.0306276
-0.404792 0.862874 0.302641
0.695347 0.0466601 0.717158
-0.265186 -0.696846 0.666395
0.45636 0.767773 -0.449733
-0.283274 0.320643 -0.90385
-0.856638 -0.507357 -0.0935953
-0.205657 -0.773151 -0.599952
0.618995 -0.701973 -0.352249
0.0384503 -0.485976 0.873126
-0.243845 0.348153 -0.905168
-0.800484 0.576754 -0.163038
0.0755761 0.935939 0.343957
0.165964 0.115251 -0.979374
0.204449 0.978857 -0.00627011
0.974762 -0.126146 0.184192
-0.429641 -0.687535 -0.58541
0.937137 -0.133397 -0.322458
0.818336 -0.0874516 -0.568048
-0.5645 -0.115494 0.817313
0.754919 0.271212 0.597111
-0.0874955 -0.689021 -0.719441
0.157313 0.83997 -0.51933
-0.794196 0.578719 0.185301
-0.418266 0.768867 -0.48363
0.566025 -0.349602 0.746588
-0.288607 0.894155 0.342333
-0.456282 0.743968 0.488178
-0.246472 0.361255 -0.899303
-0.443258 0.871724 -0.208854
0.234235 -0.226875 0.945337
-0.323536 -0.40466 0.855321
0.982592 -0.116029 -0.145085
-0.197807 0.687651 0.698576
-0.913902 -0.0281817 -0.404955
0.229816 -0.558367 0.797127
-0.464731 0.461261 0.75582
-0.0725336 0.954755 0.288411
0.625392 -0.389743 -0.676007
0.266921 0.845367 -0.462718
0.0854268 0.682517 0.72586
0.233655 -0.966087 -0.109911
-0.785377 -0.464986 -0.40862
0.93958 -0.275355 0.203392
-0.38779 -0.690497 0.6106
-0.203808 0.274571 -0.93972
0.433532 0.00121076 -0.901137
0.590098 -0.0394753 -0.806366
-0.512608 0.599854 -0.614336
-0.267349 0.122115 0.955831
-0.937234 0.121629 -0.326802
0.342637 -0.774086 -0.532345
0.0707857 0.3409 -0.937431
-0.757762 -0.579262 0.30042
-0.834599 -0.547131 -0.0639728
-0.0907658 -0.982872 -0.160387
0.915115 -0.150616 -0.374004
-0.614081 0.635492 -0.468033
0.142949 0.986412 -0.0809789
-0.457551 -0.885909 0.0762354
-0.259871 -0.789649 0.555807
-0.23689 0.176705 0.955332
0.334953 0.818536 -0.466695
-0.516315 0.851288 -0.0934217
-0.00755371 -0.773587 -0.633645
0.171696 0.689767 0.703379
-0.0257033 0.373027 -0.927464
0.554948 0.213822 0.803936
0.00833412 -0.863998 -0.503427
-0.617792 -0.468913 -0.631231
0.69479 0.527601 0.488779
0.52434 -0.154747 -0.837329
-0.123544 0.629429 -0.767174
0.76085 0.627943 -0.163692
0.0601144 -0.930459 0.361431
-0.258274 -0.82068 0.509685
-0.00253291 -0.77601 0.630715
-0.961109 0.222321 -0.163839
0.333374 -0.45889 -0.823578
0.391202 0.826613 -0.404564
0.406917 -0.387722 -0.827097
0.998603 -0.0260409 -0.0459876
0.598507 0.0790397 -0.797209
-0.0382176 -0.629468 -0.776086
-0.121004 -0.625629 0.770679
-0.00258874 -0.772753 -0.634702
-0.0192685 -0.400587 0.916056
0.469661 0.343153 0.813428
0.673367 0.643879 0.363314
0.727518 -0.609029 -0.315914
0.504595 0.849411 0.154545
-0.0621119 -0.371161 0.926489
0.843851 0.0870653 0.529467
0.315614 -0.80531 -0.501861
0.437199 0.295745 -0.849348
-0.994741 -0.0887455 0.0511413
-0.756931 -0.653495 -0.000125965
-0.967551 0.247212 0.0522563
0.113512 0.253177 0.960738
0.765109 0.630881 0.128832
0.187692 0.767134 0.613415
-0.023529 -0.186393 0.982194
-0.4325 0.11107 0.894767
0.811454 -0.53463 -0.236034
0.096557 -0.145391 -0.984651
-0.188929 0.031329 -0.981491
-0.14774 0.508485 -0.848302
0.86411 0.195615 0.463733
-0.0837977 0.650597 -0.754786
0.317934 -0.864849 0.388529
0.0117458 -0.919166 0.393695
0.731389 0.677576 0.0772011
-0.400551 0.649213 -0.646592
-0.0478078 -0.934598 -0.352479
0.653715 -0.459104 -0.601565
0.18104 0.249956 0.951182
-0.815654 -0.115531 -0.566887
0.832231 -0.112147 -0.542969
0.276518 -0.923371 -0.266315
0.0611579 -0.0852374 -0.994482
-0.798347 0.587159 0.13374
-0.401982 -0.40023 -0.823545
0.931639 0.179224 -0.316114
-0.134583 0.883642 0.448402
0.113048 0.354402 -0.928234
0.136253 -0.99064 0.00816875
0.259126 -0.258422 -0.93063
-0.533606 0.752208 0.386584
-0.354385 -0.328657 0.87544
0.980387 -0.196791 -0.0107192
0.683855 0.315075 -0.658081
-0.116858 -0.0224161 -0.992896
-0.460314 0.482399 -0.745253
-0.836451 -0.454702 -0.305933
0.520397 0.833574 0.185314
-0.0534366 -0.990708 -0.12507
0.360541 0.234342 0.902826
-0.529863 -0.762074 -0.37214
0.683609 -0.718486 0.128282
-0.831042 0.32576 0.450833
0.69401 -0.175457 0.698258
0.627554 -0.396016 0.670334
-0.622707 -0.316449 -0.715609
-0.473359 0.0242925 -0.880535
0.0576235 -0.506772 -0.860152
-0.494282 -0.686068 -0.533851
0.226007 -0.649552 0.72595
0.0430713 0.834123 -0.549895
-0.111543 0.561253 0.820093
-0.699552 0.552123 0.453639
-0.910991 -0.362624 0.196469
-0.800291 0.00415224 -0.599597
0.00349647 -0.955895 -0.293688
-0.481443 -0.686474 0.544947
0.203966 0.810303 -0.549369
-0.536913 0.451087 0.712913
0.583614 -0.198209 0.787469
0.960999 -0.178359 -0.211348
-0.902679 -0.213991 -0.373336
-0.0357912 0.848059 0.528692
-0.991997 0.110473 0.0611451
0.869781 -0.383318 0.310723
0.74232 -0.318427 -0.589547
0.589922 -0.714028 -0.377036
-0.54118 0.395966 0.741846
0.187624 -0.941021 0.281561
-0.623328 0.679599 -0.386791
-0.429842 0.553439 0.713401
0.0132056 -0.994382 -0.105021
0.573564 0.727332 -0.376845
0.159689 0.00719776 0.987141
-0.644232 0.159936 0.747921
-0.597693 0.677673 0.428395
-0.0223812 -0.499645 0.865941
0.250251 0.131241 -0.959244
-0.822244 0.423828 0.379848
0.130773 0.82059 0.556354
0.23702 0.757792 -0.607926
-0.870947 0.426358 0.244276
0.260937 -0.361071 -0.895287
-0.86755 -0.298674 -0.397683
0.0879907 -0.518752 0.850385
0.00332914 0.989533 -0.144267
-0.507912 0.748468 -0.426404
0.265696 -0.822511 0.502873
-0.604177 0.550985 0.575662
0.59492 0.333113 0.731509
-0.397737 0.125626 0.908858
-0.827679 -0.541804 -0.146277
0.933178 0.0504103 0.355861
0.732541 0.392559 0.55613
0.0552797 0.788302 0.612801
-0.993924 -0.0444952 0.100671
0.990917 0.133299 0.0177642
0.136056 0.980489 0.141882
0.583693 -0.772386 -0.250444
0.209707 -0.410674 0.887339
0.77079 0.508058 0.384395
0.441959 -0.792043 -0.421118
-0.210343 0.2456 -0.946275
0.228399 -0.224213 -0.947398
0.875923 0.395258 -0.276639
0.112169 -0.912805 0.392691
-0.622909 -0.300734 0.722179
0.849842 -0.492679 -0.187179
0.756001 0.323176 0.569228
-0.430519 -0.816911 0.38381
-0.50874 -0.287254 0.811584
-0.0601872 -0.981373 -0.182443
0.663297 -0.338838 0.667252
-0.980372 -0.187356 -0.0613928
-0.127387 0.11308 -0.985386
-0.884183 0.304797 -0.354005
